Node ID	PageRank score
n73	0.01893759976580944	
n113	0.015683388223512826	
n115	0.015504326493059765	
n1	0.014503472092834774	
n0	0.014489283216376702	
n31	0.01447466441266486	
n2	0.014265643611923421	
n75	0.013153373311447019	
n128	0.01288291327074332	
n45	0.01248434952715728	
n132	0.011238192480175086	
n185	0.01077384035448855	
n78	0.010329865899061898	
n123	0.010297093187915036	
n184	0.010065244432375036	
n74	0.010030801275626939	
n4	0.009928270630718251	
n36	0.009679673418337075	
n88	0.009522764517376417	
n117	0.009500062290877452	
n114	0.009399577808712024	
n122	0.009191082675697603	
n7	0.009179038177964626	
n6	0.009175169187317886	
n3	0.009046015619657798	
n129	0.008968429123017013	
n5	0.008699540131477909	
n120	0.008578618268948906	
n121	0.00852584558537064	
n8	0.008470064173768794	
n10	0.008209590232493461	
n130	0.008172575663695765	
n41	0.008063046788540747	
n186	0.007953350629892915	
n79	0.007935354460197254	
n118	0.007829120942707452	
n76	0.007790824262909089	
n33	0.00776640627554162	
n127	0.00774350857769738	
n32	0.007734080003319157	
n12	0.007667081418536697	
n81	0.007603741348644562	
n38	0.007279348145094348	
n13	0.007266784493445002	
n116	0.007202950069112489	
n152	0.007155149803641337	
n11	0.007050898537881876	
n35	0.007040869090934278	
n156	0.006944529633095694	
n139	0.006927966258044878	
n119	0.006834770467747299	
n47	0.00680869380689132	
n37	0.00677672233156718	
n125	0.0065671617694615944	
n34	0.006566533952352434	
n187	0.006324380102601429	
n98	0.006321493484910493	
n96	0.005964863412393105	
n85	0.0058482432405680945	
n190	0.005796103164505388	
n154	0.005756500140534279	
n135	0.005687875716553455	
n77	0.005670238902551218	
n124	0.005640014862793223	
n133	0.005600624449868522	
n55	0.005590119077433434	
n150	0.005506939826300728	
n144	0.005476242465120852	
n126	0.005462118314701012	
n191	0.0054024879877867995	
n211	0.005301380550647787	
n193	0.005297619516233977	
n151	0.005259460419159772	
n43	0.005117266426508623	
n148	0.0050672374747515085	
n165	0.005036949226578937	
n189	0.004613592575453487	
n49	0.004548624141679437	
n42	0.004474338098876628	
n95	0.004464396645432787	
n136	0.004302720059698939	
n84	0.004288523299462838	
n194	0.004288186016016899	
n192	0.004272566127472359	
n83	0.004271193685906278	
n80	0.004269706183188788	
n40	0.004259956893805467	
n89	0.004241945084215901	
n195	0.0041319627788367905	
n134	0.004130105107321903	
n197	0.004127098947766098	
n158	0.004124983160474985	
n146	0.004081426826881745	
n91	0.0040538123045431255	
n205	0.0038676868891347753	
n44	0.0038311334689999045	
n198	0.0038067531624384307	
n207	0.0037949568461679794	
n86	0.0037491245908873095	
n137	0.0036709782614301883	
n196	0.003577328490592286	
n147	0.003566819029058688	
n87	0.003526852203840343	
n93	0.0035232649478737395	
n82	0.003472886338043271	
n200	0.0034381511788196153	
n168	0.0034225737052724406	
n161	0.0033643625495277073	
n188	0.003317473673118627	
n48	0.0032831636930696338	
n164	0.0032803166195333783	
n149	0.0032772628469534618	
n140	0.0032619615708953807	
n90	0.0032351763405036728	
n145	0.003234498070263529	
n92	0.003227805231235311	
n39	0.0032210837989681963	
n51	0.0031557807424173524	
n142	0.003126961187317677	
n53	0.003124310043906325	
n102	0.00307423358912952	
n208	0.0030590499251585885	
n16	0.0030007130516492495	
n206	0.002984008959131938	
n202	0.002964162231736174	
n166	0.002892998649879932	
n68	0.002870654752615488	
n52	0.002852614629292088	
n15	0.0028494417971448157	
n159	0.002837613777627641	
n203	0.0028285143597540077	
n94	0.0027818323273664652	
n169	0.0027632547100864273	
n214	0.0027401847958146396	
n46	0.0027358663088609112	
n59	0.0025953662699026337	
n19	0.002511994568766349	
n141	0.0024676175802336485	
n173	0.0024661963288406755	
n54	0.00244536585526594	
n204	0.002433381184411885	
n153	0.0024099802433692552	
n216	0.0024022257504018336	
n24	0.0023834680671886094	
n104	0.0023746653773361543	
n23	0.0023003660326773355	
n131	0.002268425556714617	
n63	0.002263435345944225	
n57	0.0022215559740289613	
n218	0.0021757778797305946	
n17	0.0021287605802091775	
n201	0.002127987523679083	
n56	0.0021254750612175054	
n138	0.0020364845082898536	
n155	0.0019950166640006145	
n176	0.0019310204735166654	
n199	0.001921093959353942	
n14	0.00189078022961575	
n219	0.0018352784627937919	
n172	0.0017990679742891876	
n143	0.0017672791024354452	
n157	0.0017393147480697514	
n160	0.0017325269733008757	
n111	0.001706603398127753	
n60	0.001703966981407333	
n213	0.001650628265142753	
n64	0.0016312342575453569	
n99	0.001617142103336554	
n20	0.0016055267417065967	
n18	0.0015784847741770074	
n210	0.0015775609070077861	
n103	0.0015584913049442337	
n212	0.0015543290127282056	
n28	0.0015522587787054356	
n209	0.0015461371031618622	
n66	0.001533457956648091	
n101	0.0014909288219634301	
n167	0.00148830514987659	
n67	0.0014699011425352271	
n217	0.0014513213825902793	
n174	0.0014424025430079986	
n162	0.0014401124227135737	
n27	0.0014316436375301513	
n58	0.0014316436375301513	
n107	0.0014024860660321464	
n163	0.0013692938351346285	
n180	0.0013657311906428622	
n65	0.0013571866175118717	
n105	0.0013458252523548793	
n100	0.001338744921068376	
n50	0.0013141659643154983	
n26	0.001306475257103373	
n170	0.0012961849241957975	
n9	0.0012894300389771423	
n220	0.0012791257890295835	
n109	0.0012781562580510962	
n215	0.0012537541919802188	
n30	0.001223690061817941	
n29	0.001223690061817941	
n25	0.0012036681685584866	
n226	0.0011767627820386372	
n112	0.0011545829309986596	
n21	0.0011328718095674243	
n221	0.0011194582271812287	
n179	0.001101557080049409	
n181	0.001101557080049409	
n223	0.001075535159094259	
n224	0.0010346420992851672	
n227	0.001029272297522106	
n106	0.0010164324894581518	
n177	0.0009717222159655964	
n97	0.0009706984394612654	
n178	0.0009692433621148232	
n182	0.0009622118993215033	
n61	0.0009604779962720186	
n62	0.0009237067695777228	
n225	0.0009191941144453699	
n22	0.0009188861953470373	
n231	0.0009131165927811726	
n236	0.0009002523926170472	
n222	0.0008848963366328035	
n171	0.0008734907727796472	
n237	0.000821139398176165	
n235	0.000821139398176165	
n232	0.000821139398176165	
n110	0.0008151278020257887	
n69	0.0008151278020257887	
n70	0.0008151278020257887	
n72	0.0008151278020257887	
n71	0.0008151278020257887	
n233	0.0008129875117554875	
n228	0.000792030304304498	
n229	0.0007673426032872297	
n108	0.0007581574464005925	
n183	0.0007287895433204895	
n175	0.0007287895433204895	
n230	0.0007232534110813075	
n234	0.0006886116039669934	
n240	0.0006886116039669934	
n238	0.0006886116039669934	
n239	0.0006886116039669934	
n241	0.0006886116039669934	
