Node ID	PageRank score
n199	0.001755732839561616	
n118	0.0017299445010704848	
n209	0.001729200325349579	
n29	0.0017165343742226039	
n99	0.001702797990415479	
n255	0.0016904025649434034	
n37	0.0016478126527651085	
n1	0.0016305370599067593	
n44	0.0016220544686475914	
n254	0.0015820353319953653	
n112	0.0015802647508347952	
n154	0.0015764496155761998	
n243	0.001546471350474964	
n160	0.0015446477996010162	
n126	0.001540873139386654	
n211	0.001517556067687506	
n0	0.0015168941465688573	
n134	0.0015127521726661715	
n128	0.0014893379714681577	
n212	0.001483101932128364	
n5	0.00148272664040124	
n31	0.0014776612977927756	
n78	0.0014769013341936804	
n259	0.0014760223398199402	
n136	0.001462863122369041	
n50	0.0014594881359019367	
n65	0.0014398032402294053	
n43	0.0014225796881265009	
n101	0.0014221696010061837	
n231	0.001417944989001673	
n96	0.0014056004812483109	
n142	0.0013977498002183649	
n83	0.0013857436223549827	
n82	0.0013794706695222684	
n85	0.0013735825000438784	
n40	0.0013639501529528516	
n51	0.0013584918772331484	
n73	0.001354139615762836	
n92	0.001353017999654305	
n77	0.0013440844432142786	
n39	0.0013370689394047817	
n229	0.0013244952322804858	
n84	0.0013235106316991073	
n117	0.001313789634763938	
n76	0.001293242963003493	
n261	0.0012507412001408389	
n172	0.001244586737378503	
n148	0.0012445772728401198	
n52	0.0012327911331574222	
n72	0.0012148331385028136	
n2	0.0012070410971131247	
n110	0.0012006880447312917	
n9	0.0011852718964928833	
n119	0.0011736363400207846	
n230	0.0011632092712765476	
n210	0.001159654117433418	
n75	0.001145907104663824	
n232	0.0011447725909111781	
n42	0.0011194708241880698	
n251	0.001116972265300596	
n127	0.0011118463116882782	
n3	0.0011024713192161384	
n25	0.0010750980848276272	
n80	0.0010650159779891106	
n81	0.001055209500328726	
n141	0.0010535785258580146	
n41	0.0010372288925998298	
n139	0.0010368431024319147	
n116	0.0010349362433963631	
n71	0.0010250457120657456	
n8	0.0010241967376854219	
n6	0.0010217499352440824	
n74	0.0010097407479418051	
n162	0.0009970476553481109	
n23	0.0009569428983246687	
n153	0.000949657805410737	
n235	0.0009417581913114053	
n264	0.0009416969783623001	
n17	0.0009381782196735756	
n234	0.0009093178475238686	
n45	0.0009077169570402079	
n7	0.000905220911260657	
n236	0.0008983735567823599	
n145	0.0008968371253106795	
n140	0.0008915029359173114	
n111	0.0008737296152632188	
n46	0.0008574390367140567	
n63	0.000852959354976275	
n123	0.0008387262649392004	
n16	0.0008166950353137893	
n163	0.0008018720573183457	
n146	0.0007783497147362136	
n263	0.0007762534967430564	
n4	0.0007695918172454105	
n138	0.0007676640154935698	
n122	0.000754757211458122	
n26	0.0007486512380561808	
n47	0.0007483603898039371	
n22	0.0007476898717543491	
n225	0.0007413042486224217	
n144	0.0007371851620590698	
n275	0.0007356281069001051	
n143	0.0007269661031572884	
n207	0.0007115893592988333	
n125	0.000707706062762259	
n228	0.0007006348911093191	
n48	0.0006910301639579737	
n226	0.0006856442416256416	
n227	0.000678543533784821	
n15	0.0006744952640711916	
n124	0.0006705571440604196	
n24	0.0006387518004201529	
n151	0.0006313934500329835	
n121	0.0005517288186747785	
n120	0.0005517288186747785	
n147	0.0005517288186747785	
n152	0.0005517288186747785	
