Node ID	PageRank score
n1095	0.015299775966138462	
n1096	0.014344489729490697	
n1103	0.01368659526208154	
n1088	0.011974812930138983	
n1061	0.01187082102340889	
n1087	0.01171954572870696	
n1105	0.008102135528013268	
n1122	0.00806734429278476	
n1079	0.007892360112908987	
n1114	0.007684766508306073	
n1117	0.0074408932790662845	
n841	0.007011252550723923	
n970	0.0066580805007325035	
n1111	0.006396457237284307	
n1042	0.006192565930510037	
n1093	0.006187967764024298	
n887	0.005816178562752844	
n864	0.005622342210048633	
n854	0.00554692999551221	
n903	0.005452769530175423	
n1107	0.005362548750495923	
n876	0.005324219856975663	
n1005	0.005236415137798227	
n1101	0.005173606387048121	
n1013	0.005155381507864212	
n1085	0.005151597683574972	
n884	0.005044267651271998	
n1038	0.004905295983219834	
n898	0.004783235043099697	
n840	0.004739847333897888	
n1121	0.004729050648692937	
n1031	0.004714274040998462	
n982	0.00470898795082355	
n1080	0.004517927605366452	
n1069	0.004388807618779731	
n870	0.004373663012269774	
n896	0.004243550479080885	
n1052	0.004227500351445728	
n1100	0.004220220497127119	
n1120	0.0041660214490328	
n1051	0.004116758765805855	
n1091	0.004090322082434517	
n1060	0.004007342802845418	
n1094	0.003998729606155966	
n1083	0.0039522820158217654	
n842	0.0038186552992939718	
n1039	0.0037426802799681203	
n1034	0.0037046313319602916	
n1059	0.0036117494940632105	
n1067	0.0035993847990072824	
n901	0.0034420475152271714	
n1119	0.0033348964588168226	
n900	0.0032596691901027822	
n1025	0.003230090862914634	
n1040	0.003203793141802488	
n877	0.003162858052488079	
n1017	0.0031083715864016104	
n979	0.0030918248703671086	
n878	0.003024669007017492	
n1015	0.002980772439414538	
n1066	0.0029157865286002817	
n904	0.0028050541963918346	
n897	0.0027999542609299572	
n1053	0.0027761360871499116	
n851	0.002762475675702844	
n1076	0.00272684755863489	
n872	0.002705087967945778	
n1112	0.002703068901841424	
n868	0.002644876656387979	
n1116	0.002594409110489711	
n984	0.0025842132103166605	
n1071	0.002489417751314333	
n974	0.002489086885072026	
