Node ID	PageRank score
n389	0.000993642588456023	
n443	0.0009639621374914993	
n346	0.0009271923398042944	
n470	0.0009019419791868727	
n435	0.0008901153668133799	
n49	0.0008795599398242834	
n189	0.0008779696991106608	
n177	0.0008711468582217798	
n378	0.0008706776826533316	
n468	0.000867647266231026	
n40	0.0008654941983999482	
n349	0.0008635293156706337	
n29	0.0008566832506955967	
n190	0.000854582875164681	
n431	0.0008539384856407638	
n369	0.0008515804708509022	
n26	0.0008424214663570598	
n208	0.000832348488104863	
n311	0.0008321581245990047	
n188	0.0008317803532354469	
n382	0.0008310149255860509	
n373	0.0008295659967383751	
n271	0.0008257188740638389	
n473	0.0008207548154403131	
n75	0.000813456734830107	
n37	0.0008105043576503245	
n2	0.0007866805415219235	
n103	0.0007854675002664459	
n361	0.0007821226526784727	
n80	0.000776009756363366	
n39	0.0007596471962684062	
n95	0.000756101513746191	
n94	0.0007501260720659992	
n335	0.0007414944552499819	
n42	0.0007373914314143329	
n258	0.0007361468096621802	
n119	0.0007233281006015815	
n12	0.0007101642120504163	
n400	0.0007100586921221147	
n398	0.0007100586921221147	
n61	0.0007080019577174213	
n285	0.0007066687815879181	
n25	0.0006800709934428942	
n399	0.0006763992060467539	
n99	0.0006709979083751883	
n401	0.0006552228483999546	
n264	0.0006545730444836226	
n433	0.0006538688705417622	
n36	0.0006514401469818523	
n450	0.0006505499494295705	
n204	0.0006500681509202833	
n376	0.0006491009088058622	
n10	0.0006445012295327251	
n347	0.0006441396222105624	
n97	0.0006435928614588092	
n402	0.0006419378649015143	
n407	0.0006419378649015143	
n64	0.00063939542234356	
n287	0.0006372300736437757	
n59	0.0006370837218923736	
n82	0.0006296192309339514	
n266	0.0006288995328432665	
n88	0.0006250282911878765	
n458	0.0006249485349629626	
n92	0.0006236117788880859	
n288	0.0006223370099134584	
n469	0.0006182775247985191	
n303	0.000616307745021153	
n341	0.0006158911906161261	
n191	0.0006109172576818089	
n471	0.0006024148371420411	
n409	0.0006019756997600679	
n408	0.0006019756997600679	
n313	0.000600884405976275	
n270	0.000598189809310425	
n457	0.0005968420248716166	
n405	0.0005959682477142024	
n446	0.0005937614803527712	
n372	0.0005910735780922953	
n384	0.000589657065792505	
n377	0.0005883154422763955	
n89	0.0005850661260464299	
n90	0.0005850661260464299	
n98	0.0005836496137466397	
n86	0.0005836496137466397	
n96	0.0005836496137466397	
n93	0.0005836496137466397	
n122	0.000582233101446849	
n38	0.0005819455250234644	
n472	0.0005819378744266281	
n321	0.0005813748891611605	
n459	0.0005809473867637109	
n350	0.0005743705667840427	
n348	0.0005743705667840427	
n249	0.0005735233121194523	
n272	0.0005724088486071373	
n302	0.0005563644973089833	
n265	0.0005560300070235072	
n282	0.0005560060825727561	
n41	0.0005545467087310692	
n65	0.0005506014317136931	
n110	0.0005505258426757947	
n339	0.000546936764835159	
n340	0.000546936764835159	
n85	0.0005436874486051931	
n87	0.000543687448605193	
n380	0.0005399914560241819	
n441	0.0005312031592289122	
n211	0.000531038415991826	
n337	0.00052273613894716	
n112	0.0005223439399617645	
n436	0.0005216211028030832	
n422	0.0005160439174313096	
n333	0.0005146951879656719	
n439	0.0005145385413041313	
n324	0.0005089580637425223	
n356	0.0005032630184342503	
n391	0.0004976874723527746	
n308	0.0004921144767376841	
n293	0.0004907021473939737	
n386	0.0004907021473939736	
n301	0.0004837442008930235	
n169	0.00048360340597349645	
n375	0.00048218689367370606	
n111	0.0004815714168948272	
n83	0.00047473302282422544	
n381	0.00047473302282422544	
n195	0.00047473302282422544	
n100	0.00047473302282422544	
n84	0.00047473302282422544	
n74	0.00047462358051553237	
n394	0.0004705817463908901	
n432	0.00047056965150109564	
n412	0.0004700743002439977	
n263	0.0004700743002439977	
n406	0.0004700743002439977	
n413	0.0004700743002439977	
n440	0.0004700743002439977	
n300	0.00046842320644051007	
n427	0.0004666790031724704	
n345	0.00046584654150609096	
n222	0.0004629632687340041	
n486	0.00046065456698206873	
n290	0.000459552823291239	
n497	0.0004560757188152478	
n351	0.0004560757188152478	
n165	0.00045515778430308817	
n166	0.00045515778430308817	
n167	0.00045515778430308817	
n168	0.00045515778430308817	
n461	0.0004550836389800839	
n260	0.00045465920651545735	
n262	0.00045465920651545735	
n343	0.0004545952935919617	
n434	0.0004545952935919617	
n437	0.0004545952935919617	
n277	0.0004544176763519291	
n385	0.0004508418403059518	
n322	0.000450788758584109	
n240	0.0004492279721863583	
n289	0.0004490540186556327	
n215	0.00044683076802621603	
n453	0.0004457542328894496	
n275	0.000444794854888266	
n221	0.00044433772058965934	
n11	0.0004407824731322818	
n299	0.00043797273185395636	
n292	0.00043795131294070954	
n291	0.0004379513129407094	
n445	0.00043794938101037606	
n182	0.00043540080672719753	
n183	0.00043540080672719753	
n20	0.00043363020459890754	
n242	0.0004327171297991022	
n114	0.00043182203510693326	
n365	0.00042852631961251976	
n364	0.00042852631961251976	
n307	0.00042852631961251976	
n362	0.0004271098073127294	
n358	0.0004271098073127294	
n227	0.0004239474714456987	
n482	0.0004239474714456987	
n269	0.0004236601582613269	
n162	0.00042341777773265474	
n357	0.0004225309591459081	
n359	0.0004225309591459081	
n360	0.0004225309591459081	
n76	0.0004217037582205558	
n476	0.00042165804736228786	
n444	0.00042165804736228786	
n477	0.00042165804736228786	
n448	0.00042045582431121735	
n172	0.00042021165688286676	
n228	0.0004199505180749547	
n8	0.0004198011548735513	
n478	0.00041936862327887734	
n226	0.0004185340057751645	
n430	0.00041620628741184613	
n4	0.00041478977511205585	
n137	0.00041478977511205575	
n151	0.00041478977511205575	
n153	0.00041478977511205575	
n154	0.00041478977511205575	
n155	0.00041478977511205575	
n78	0.00041478977511205575	
n156	0.00041478977511205575	
n73	0.00041478977511205575	
n77	0.00041478977511205575	
n157	0.00041478977511205575	
n159	0.00041478977511205575	
n52	0.00041478977511205575	
n138	0.00041478977511205575	
n150	0.00041478977511205575	
n141	0.00041478977511205575	
n46	0.00041478977511205575	
n135	0.00041478977511205575	
n79	0.00041478977511205575	
n148	0.00041478977511205575	
n62	0.00041478977511205575	
n161	0.00041478977511205575	
n16	0.00041478977511205575	
n63	0.00041478977511205575	
n147	0.00041478977511205575	
n81	0.00041478977511205575	
n6	0.00041478977511205575	
n15	0.00041478977511205575	
n146	0.00041478977511205575	
n149	0.00041478977511205575	
n502	0.00041478977511205575	
n233	0.00041478977511205575	
n241	0.00041478977511205575	
n256	0.00041478977511205575	
n487	0.00041478977511205575	
n488	0.00041478977511205575	
n475	0.00041478977511205575	
n429	0.00041478977511205575	
n442	0.00041478977511205575	
n246	0.00041478977511205575	
n491	0.00041478977511205575	
n239	0.00041478977511205575	
n493	0.00041478977511205575	
n238	0.00041478977511205575	
n237	0.00041478977511205575	
n492	0.00041478977511205575	
n235	0.00041478977511205575	
n234	0.00041478977511205575	
n355	0.00041478977511205575	
n232	0.00041478977511205575	
n231	0.00041478977511205575	
n257	0.00041478977511205575	
n267	0.00041478977511205575	
n268	0.00041478977511205575	
n273	0.00041478977511205575	
n353	0.00041478977511205575	
n352	0.00041478977511205575	
n363	0.00041478977511205575	
n366	0.00041478977511205575	
n367	0.00041478977511205575	
n325	0.00041478977511205575	
n323	0.00041478977511205575	
n368	0.00041478977511205575	
n310	0.00041478977511205575	
n309	0.00041478977511205575	
n298	0.00041478977511205575	
n484	0.00041478977511205575	
n163	0.00041478977511205575	
n284	0.00041478977511205575	
n283	0.00041478977511205575	
n485	0.00041478977511205575	
n274	0.00041478977511205575	
n454	0.00041478977511205575	
n354	0.00041478977511205575	
n230	0.00041478977511205575	
n185	0.00041478977511205575	
n229	0.00041478977511205575	
n462	0.00041478977511205575	
n463	0.00041478977511205575	
n464	0.00041478977511205575	
n465	0.00041478977511205575	
n466	0.00041478977511205575	
n467	0.00041478977511205575	
n192	0.00041478977511205575	
n180	0.00041478977511205575	
n200	0.00041478977511205575	
n179	0.00041478977511205575	
n175	0.00041478977511205575	
n498	0.00041478977511205575	
n174	0.00041478977511205575	
n173	0.00041478977511205575	
n474	0.00041478977511205575	
n499	0.00041478977511205575	
n500	0.00041478977511205575	
n496	0.00041478977511205575	
n460	0.00041478977511205575	
n224	0.00041478977511205575	
n216	0.00041478977511205575	
n217	0.00041478977511205575	
n213	0.00041478977511205575	
n218	0.00041478977511205575	
n494	0.00041478977511205575	
n220	0.00041478977511205575	
n455	0.00041478977511205575	
n223	0.00041478977511205575	
n214	0.00041478977511205575	
n209	0.00041478977511205575	
n495	0.00041478977511205575	
n225	0.00041478977511205575	
n202	0.00041478977511205575	
n201	0.00041478977511205575	
n3	0.0004133732628122656	
n374	0.00041337326281226536	
n452	0.00041337326281226536	
n479	0.00041337326281226536	
n30	0.00041337326281226536	
n379	0.00041337326281226536	
n24	0.00041337326281226536	
n483	0.00041337326281226536	
n451	0.00041337326281226536	
n32	0.00041337326281226536	
n449	0.00041337326281226536	
n456	0.00041337326281226536	
n481	0.00041337326281226536	
n21	0.00041337326281226536	
n22	0.00041337326281226536	
n295	0.00041337326281226536	
n254	0.00041337326281226536	
n344	0.00041337326281226536	
n27	0.00041337326281226536	
n145	0.00041337326281226536	
n144	0.00041337326281226536	
n140	0.00041337326281226536	
n139	0.00041337326281226536	
n210	0.00041337326281226536	
n212	0.00041337326281226536	
n115	0.00041337326281226536	
n243	0.00041337326281226536	
n245	0.00041337326281226536	
n342	0.00041337326281226536	
n248	0.00041337326281226536	
n253	0.00041337326281226536	
n247	0.00041337326281226536	
n28	0.00041337326281226536	
n255	0.00041337326281226536	
n259	0.00041337326281226536	
n261	0.00041337326281226536	
n294	0.00041337326281226536	
n296	0.00041337326281226536	
n314	0.00041337326281226536	
n297	0.00041337326281226536	
n312	0.00041337326281226536	
n197	0.00040111987446303016	
n171	0.00040111987446303016	
n196	0.00040111987446303016	
n338	0.00040111987446303016	
n424	0.00040111987446303016	
n415	0.00040111987446303016	
n419	0.00040111987446303016	
n198	0.00040111987446303016	
n142	0.0003718238839476765	
n143	0.0003718238839476765	
n490	0.0003718238839476765	
n9	0.00036573728967903194	
n251	0.00034117662675086047	
n421	0.00034117662675086047	
n420	0.00034117662675086047	
n252	0.00034117662675086047	
n501	0.00034117662675086047	
n250	0.00034117662675086047	
n47	0.0003411766267508604	
n236	0.0003411766267508604	
n158	0.0003411766267508604	
n164	0.0003411766267508604	
n170	0.0003411766267508604	
n199	0.0003411766267508604	
n205	0.0003411766267508604	
n219	0.0003411766267508604	
n117	0.0003411766267508604	
n116	0.0003411766267508604	
n489	0.0003411766267508604	
n244	0.0003411766267508604	
n426	0.0003411766267508604	
n278	0.0003411766267508604	
n387	0.0003411766267508604	
n414	0.0003411766267508604	
n480	0.0003411766267508604	
n423	0.0003411766267508604	
n23	0.0003411766267508604	
n425	0.0003411766267508604	
n160	0.0003411766267508604	
n152	0.0002982107355864811	
