Node ID	PageRank score
n0	0.04055505597518767	
n20	0.0388061458236943	
n1	0.037086797780296096	
n2	0.035447006214433086	
n28	0.03409745748490268	
n16	0.03340966844904086	
n12	0.032469722811038056	
n21	0.031840849423721194	
n14	0.03166130136431317	
n13	0.031206912121613528	
n4	0.031145858036628615	
n23	0.030910560760179947	
n22	0.03054305033796063	
n19	0.030320696238671868	
n5	0.030154158723900346	
n8	0.03005085743555704	
n9	0.02981608834711667	
n11	0.02919575706735443	
n18	0.029188943106895335	
n3	0.02890188802825551	
n26	0.02857130139274376	
n17	0.028073858771230083	
n10	0.028021647593939648	
n15	0.027908421617849944	
n6	0.027861504862599078	
n25	0.02766802044165396	
n7	0.027404918767304623	
n24	0.027391119344644315	
n27	0.027064625225659823	
n36	0.0016129032258064607	
n42	0.0016129032258064607	
n41	0.0016129032258064607	
n40	0.0016129032258064607	
n43	0.0016129032258064607	
n39	0.0016129032258064607	
n38	0.0016129032258064607	
n37	0.0016129032258064607	
n32	0.0016129032258064607	
n35	0.0016129032258064607	
n34	0.0016129032258064607	
n33	0.0016129032258064607	
n31	0.0016129032258064607	
n30	0.0016129032258064607	
n29	0.0016129032258064607	
n45	0.0016129032258064607	
n44	0.0016129032258064607	
n46	0.0016129032258064607	
n91	0.0016129032258064607	
n80	0.0016129032258064607	
n71	0.0016129032258064607	
n72	0.0016129032258064607	
n73	0.0016129032258064607	
n74	0.0016129032258064607	
n75	0.0016129032258064607	
n76	0.0016129032258064607	
n77	0.0016129032258064607	
n78	0.0016129032258064607	
n79	0.0016129032258064607	
n81	0.0016129032258064607	
n47	0.0016129032258064607	
n82	0.0016129032258064607	
n83	0.0016129032258064607	
n84	0.0016129032258064607	
n85	0.0016129032258064607	
n86	0.0016129032258064607	
n87	0.0016129032258064607	
n88	0.0016129032258064607	
n89	0.0016129032258064607	
n90	0.0016129032258064607	
n70	0.0016129032258064607	
n69	0.0016129032258064607	
n68	0.0016129032258064607	
n67	0.0016129032258064607	
n48	0.0016129032258064607	
n49	0.0016129032258064607	
n50	0.0016129032258064607	
n51	0.0016129032258064607	
n52	0.0016129032258064607	
n53	0.0016129032258064607	
n54	0.0016129032258064607	
n55	0.0016129032258064607	
n56	0.0016129032258064607	
n57	0.0016129032258064607	
n58	0.0016129032258064607	
n59	0.0016129032258064607	
n60	0.0016129032258064607	
n61	0.0016129032258064607	
n62	0.0016129032258064607	
n63	0.0016129032258064607	
n64	0.0016129032258064607	
n65	0.0016129032258064607	
n66	0.0016129032258064607	
n92	0.0016129032258064603	
