Node ID	PageRank score
n149	0.008150280986639306	
n14	0.006601791781388785	
n150	0.0062744828183072905	
n82	0.006072515083076463	
n177	0.006025304151976639	
n18	0.005821445052845919	
n102	0.005719086365772366	
n4	0.005640756953617417	
n151	0.005581845104598033	
n17	0.005460068854388912	
n16	0.005460068854388912	
n15	0.005460068854388912	
n176	0.005457255771432705	
n145	0.005387906544759439	
n35	0.005379432895968034	
n1	0.005372813774117998	
n179	0.0053313216416673885	
n178	0.0053313216416673885	
n181	0.0053313216416673885	
n182	0.0053313216416673885	
n183	0.0053313216416673885	
n180	0.0053313216416673885	
n184	0.0053272782565724226	
n185	0.0053272782565724226	
n129	0.005325569150525607	
n36	0.005323124546830164	
n152	0.0052843800049799505	
n131	0.005263231756291775	
n68	0.005221673493469221	
n78	0.005221673493469221	
n137	0.005221673493469221	
n186	0.005201344126807106	
n3	0.005201344126807106	
n193	0.005201344126807106	
n192	0.005201344126807106	
n191	0.005201344126807106	
n190	0.005201344126807106	
n189	0.005201344126807106	
n188	0.005201344126807106	
n187	0.005201344126807106	
n194	0.005201344126807106	
n148	0.005198744796739536	
n147	0.005198744796739536	
n59	0.005177670626951223	
n60	0.005177670626951223	
n130	0.005159336099235389	
n7	0.005141075650419418	
n105	0.005136407402505704	
n104	0.005136407402505704	
n103	0.005136407402505704	
n106	0.005096998705001558	
n124	0.005096998705001558	
n122	0.005096998705001558	
n33	0.005069895490117282	
n34	0.005069895490117282	
n31	0.005069895490117282	
n25	0.005069895490117282	
n19	0.005069895490117282	
n21	0.005069895490117282	
n22	0.005069895490117282	
n23	0.005069895490117282	
n24	0.005069895490117282	
n26	0.005069895490117282	
n27	0.005069895490117282	
n28	0.005069895490117282	
n29	0.005069895490117282	
n30	0.005069895490117282	
n32	0.005069895490117282	
n20	0.005069895490117282	
n74	0.005055440442179003	
n73	0.005055440442179003	
n72	0.005055440442179003	
n71	0.005055440442179003	
n70	0.005055440442179003	
n76	0.005055440442179003	
n77	0.005055440442179003	
n81	0.005055440442179003	
n80	0.005055440442179003	
n79	0.005055440442179003	
n75	0.005055440442179003	
n69	0.005055440442179003	
n141	0.005055440442179003	
n67	0.005055440442179003	
n135	0.005055440442179003	
n146	0.005055440442179003	
n144	0.005055440442179003	
n143	0.005055440442179003	
n142	0.005055440442179003	
n140	0.005055440442179003	
n139	0.005055440442179003	
n66	0.005055440442179003	
n136	0.005055440442179003	
n138	0.005055440442179003	
n134	0.005055440442179003	
n133	0.005055440442179003	
n132	0.005055440442179003	
n61	0.005055440442179003	
n62	0.005055440442179003	
n63	0.005055440442179003	
n64	0.005055440442179003	
n65	0.005055440442179003	
n87	0.0050325117454493185	
n83	0.0050325117454493185	
n84	0.0050325117454493185	
n85	0.0050325117454493185	
n86	0.0050325117454493185	
n97	0.0050325117454493185	
n88	0.0050325117454493185	
n95	0.0050325117454493185	
n101	0.0050325117454493185	
n100	0.0050325117454493185	
n99	0.0050325117454493185	
n98	0.0050325117454493185	
n96	0.0050325117454493185	
n89	0.0050325117454493185	
n94	0.0050325117454493185	
n92	0.0050325117454493185	
n91	0.0050325117454493185	
n90	0.0050325117454493185	
n93	0.0050325117454493185	
n164	0.005015141520654101	
n153	0.005015141520654101	
n154	0.005015141520654101	
n155	0.005015141520654101	
n156	0.005015141520654101	
n157	0.005015141520654101	
n158	0.005015141520654101	
n159	0.005015141520654101	
n160	0.005015141520654101	
n161	0.005015141520654101	
n162	0.005015141520654101	
n163	0.005015141520654101	
n165	0.005015141520654101	
n171	0.005015141520654101	
n175	0.005015141520654101	
n166	0.005015141520654101	
n173	0.005015141520654101	
n172	0.005015141520654101	
n174	0.005015141520654101	
n170	0.005015141520654101	
n169	0.005015141520654101	
n168	0.005015141520654101	
n167	0.005015141520654101	
n44	0.005011437575661004	
n37	0.005011437575661004	
n38	0.005011437575661004	
n39	0.005011437575661004	
n40	0.005011437575661004	
n41	0.005011437575661004	
n42	0.005011437575661004	
n43	0.005011437575661004	
n45	0.005011437575661004	
n52	0.005011437575661004	
n46	0.005011437575661004	
n58	0.005011437575661004	
n57	0.005011437575661004	
n56	0.005011437575661004	
n55	0.005011437575661004	
n54	0.005011437575661004	
n53	0.005011437575661004	
n51	0.005011437575661004	
n50	0.005011437575661004	
n49	0.005011437575661004	
n48	0.005011437575661004	
n47	0.005011437575661004	
n109	0.004993103047945171	
n110	0.004993103047945171	
n108	0.004993103047945171	
n116	0.004993103047945171	
n107	0.004993103047945171	
n111	0.004993103047945171	
n112	0.004993103047945171	
n113	0.004993103047945171	
n114	0.004993103047945171	
n115	0.004993103047945171	
n118	0.004993103047945171	
n117	0.004993103047945171	
n119	0.004993103047945171	
n120	0.004993103047945171	
n121	0.004993103047945171	
n123	0.004993103047945171	
n125	0.004993103047945171	
n126	0.004993103047945171	
n127	0.004993103047945171	
n128	0.004993103047945171	
n0	0.00488920739088881	
n8	0.004889207390888784	
n10	0.004889207390888784	
n6	0.004889207390888784	
n5	0.004889207390888784	
n11	0.004889207390888784	
n12	0.004889207390888784	
n2	0.004889207390888784	
n13	0.004889207390888784	
n9	0.004889207390888784	
